,Items,Antecedent,Consequent,Support,Confidence,Lift
621,"{'Not Discussed', '-', 'image', 'CNN'}","{'Not Discussed', 'CNN'}","{'-', 'image'}",0.10843373493975904,0.2142857142857143,1.4821428571428574
908,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'CNN'}","{'-', 'supervised', 'image'}",0.10843373493975904,0.2142857142857143,1.4821428571428574
302,"{'Not Discussed', 'Web database', 'CNN'}","{'Not Discussed', 'CNN'}",{'Web database'},0.10843373493975904,0.2142857142857143,1.6168831168831168
415,"{'supervised', 'precision, recall, f1-score', 'CNN'}","{'supervised', 'CNN'}","{'precision, recall, f1-score'}",0.14457831325301204,0.2142857142857143,0.9880952380952381
408,"{'multimodal', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'multimodal'},0.14457831325301204,0.2142857142857143,0.9880952380952381
316,"{'Not Discussed', 'precision, recall, f1-score', 'CNN'}","{'Not Discussed', 'CNN'}","{'precision, recall, f1-score'}",0.10843373493975904,0.2142857142857143,0.9880952380952381
768,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}","{'Not Discussed', 'CNN'}","{'Web database', 'supervised'}",0.10843373493975904,0.2142857142857143,1.7785714285714287
411,"{'supervised', 'precision, recall, f1-score', 'CNN'}",{'CNN'},"{'supervised', 'precision, recall, f1-score'}",0.14457831325301204,0.2068965517241379,1.0101419878296145
404,"{'multimodal', 'supervised', 'CNN'}",{'CNN'},"{'multimodal', 'supervised'}",0.14457831325301204,0.2068965517241379,1.0101419878296145
66,"{'multimodal', 'CNN'}",{'CNN'},{'multimodal'},0.14457831325301204,0.2068965517241379,0.954022988505747
707,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'supervised'},"{'Disaster Damage Assessment', 'image', 'CNN'}",0.1927710843373494,0.20512820512820512,1.0015082956259427
445,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",0.20481927710843373,0.20481927710843373,1.0
29,"{'supervised', '-'}",set(),"{'-', 'supervised'}",0.20481927710843373,0.20481927710843373,1.0
191,"{'multimodal', 'supervised'}",set(),"{'multimodal', 'supervised'}",0.20481927710843373,0.20481927710843373,1.0
249,"{'Disaster Damage Assessment', 'image', 'CNN'}",set(),"{'Disaster Damage Assessment', 'image', 'CNN'}",0.20481927710843373,0.20481927710843373,1.0
606,"{'supervised', 'Twitter', 'text'}",set(),"{'supervised', 'Twitter', 'text'}",0.20481927710843373,0.20481927710843373,1.0
149,"{'Not Discussed', 'text'}",set(),"{'Not Discussed', 'text'}",0.20481927710843373,0.20481927710843373,1.0
194,"{'supervised', 'precision, recall, f1-score'}",set(),"{'supervised', 'precision, recall, f1-score'}",0.20481927710843373,0.20481927710843373,1.0
638,"{'Not Discussed', 'supervised', '-', 'CNN'}","{'Not Discussed', 'supervised'}","{'-', 'CNN'}",0.13253012048192772,0.2,1.276923076923077
884,"{'Not Discussed', 'supervised', 'Twitter', 'text'}",{'Not Discussed'},"{'supervised', 'Twitter', 'text'}",0.14457831325301204,0.19999999999999998,0.9764705882352941
489,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering'}",{'Not Discussed'},"{'supervised', 'Disaster Related Information Filtering'}",0.14457831325301204,0.19999999999999998,0.9222222222222222
558,"{'Not Discussed', 'multimodal', 'supervised'}",{'Not Discussed'},"{'multimodal', 'supervised'}",0.14457831325301204,0.19999999999999998,0.9764705882352941
565,"{'Not Discussed', 'supervised', 'precision, recall, f1-score'}",{'Not Discussed'},"{'supervised', 'precision, recall, f1-score'}",0.14457831325301204,0.19999999999999998,0.9764705882352941
282,"{'supervised', 'Disaster Related Information Filtering', 'CNN'}","{'supervised', 'CNN'}",{'Disaster Related Information Filtering'},0.13253012048192772,0.19642857142857145,0.8580827067669174
637,"{'Not Discussed', 'supervised', '-', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', '-'}",0.13253012048192772,0.19642857142857145,1.086904761904762
242,"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",0.1927710843373494,0.1927710843373494,1.0
703,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",set(),"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",0.1927710843373494,0.1927710843373494,1.0
692,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",{'supervised'},"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",0.18072289156626506,0.1923076923076923,0.9975961538461537
573,"{'Not Discussed', 'supervised', 'text'}",{'supervised'},"{'Not Discussed', 'text'}",0.18072289156626506,0.1923076923076923,0.9389140271493213
278,"{'supervised', 'Disaster Related Information Filtering', 'CNN'}",{'CNN'},"{'supervised', 'Disaster Related Information Filtering'}",0.13253012048192772,0.18965517241379312,0.8745210727969349
39,"{'Disaster Related Information Filtering', 'CNN'}",{'CNN'},{'Disaster Related Information Filtering'},0.13253012048192772,0.18965517241379312,0.8284936479128858
202,"{'Not Discussed', '-', 'CNN'}",{'CNN'},"{'Not Discussed', '-'}",0.13253012048192772,0.18965517241379312,1.049425287356322
630,"{'Not Discussed', 'supervised', '-', 'CNN'}",{'CNN'},"{'Not Discussed', 'supervised', '-'}",0.13253012048192772,0.18965517241379312,1.2108753315649867
103,"{'Not Discussed', 'Disaster Related Information Classification'}",{'Not Discussed'},{'Disaster Related Information Classification'},0.13253012048192772,0.18333333333333335,1.0144444444444445
203,"{'Not Discussed', '-', 'CNN'}",{'Not Discussed'},"{'-', 'CNN'}",0.13253012048192772,0.18333333333333335,1.1705128205128206
631,"{'Not Discussed', 'supervised', '-', 'CNN'}",{'Not Discussed'},"{'-', 'supervised', 'CNN'}",0.13253012048192772,0.18333333333333335,1.1705128205128206
548,"{'Not Discussed', 'supervised', 'accuracy'}","{'Not Discussed', 'supervised'}",{'accuracy'},0.12048192771084337,0.18181818181818182,1.1608391608391608
667,"{'Not Discussed', 'supervised', '-', 'image'}","{'Not Discussed', 'supervised'}","{'-', 'image'}",0.12048192771084337,0.18181818181818182,1.2575757575757576
472,"{'Not Discussed', 'supervised', 'Disaster Related Information Classification'}","{'Not Discussed', 'supervised'}",{'Disaster Related Information Classification'},0.12048192771084337,0.18181818181818182,1.006060606060606
5,{'Disaster Related Information Classification'},set(),{'Disaster Related Information Classification'},0.18072289156626506,0.18072289156626506,1.0
438,"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",0.18072289156626506,0.18072289156626506,1.0
688,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",0.18072289156626506,0.18072289156626506,1.0
571,"{'Not Discussed', 'supervised', 'text'}",set(),"{'Not Discussed', 'supervised', 'text'}",0.18072289156626506,0.18072289156626506,1.0
23,"{'Not Discussed', '-'}",set(),"{'Not Discussed', '-'}",0.18072289156626506,0.18072289156626506,1.0
392,"{'cross-entrophy', 'supervised', 'CNN'}",{'supervised'},"{'cross-entrophy', 'CNN'}",0.1686746987951807,0.17948717948717946,1.064102564102564
109,"{'supervised', 'Disaster Related Information Classification'}",{'supervised'},{'Disaster Related Information Classification'},0.1686746987951807,0.17948717948717946,0.993162393162393
373,"{'Web Mining', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'Web Mining'},0.12048192771084337,0.17857142857142858,1.14010989010989
275,"{'supervised', 'Disaster Related Information Classification', 'CNN'}","{'supervised', 'CNN'}",{'Disaster Related Information Classification'},0.12048192771084337,0.17857142857142858,0.9880952380952381
387,"{'accuracy', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'accuracy'},0.12048192771084337,0.17857142857142858,1.14010989010989
652,"{'supervised', '-', 'image', 'CNN'}","{'supervised', 'CNN'}","{'-', 'image'}",0.12048192771084337,0.17857142857142858,1.2351190476190477
369,"{'Web Mining', 'supervised', 'CNN'}",{'CNN'},"{'Web Mining', 'supervised'}",0.12048192771084337,0.17241379310344826,1.1007957559681696
645,"{'supervised', '-', 'image', 'CNN'}",{'CNN'},"{'-', 'supervised', 'image'}",0.12048192771084337,0.17241379310344826,1.1925287356321839
327,"{'Remote_sensing', 'image', 'CNN'}",{'CNN'},"{'Remote_sensing', 'image'}",0.12048192771084337,0.17241379310344826,1.1007957559681696
57,"{'accuracy', 'CNN'}",{'CNN'},{'accuracy'},0.12048192771084337,0.17241379310344826,1.1007957559681696
209,"{'-', 'image', 'CNN'}",{'CNN'},"{'-', 'image'}",0.12048192771084337,0.17241379310344826,1.1925287356321839
271,"{'supervised', 'Disaster Related Information Classification', 'CNN'}",{'CNN'},"{'supervised', 'Disaster Related Information Classification'}",0.12048192771084337,0.17241379310344826,1.022167487684729
383,"{'accuracy', 'supervised', 'CNN'}",{'CNN'},"{'accuracy', 'supervised'}",0.12048192771084337,0.17241379310344826,1.1007957559681696
45,"{'Remote_sensing', 'CNN'}",{'CNN'},{'Remote_sensing'},0.12048192771084337,0.17241379310344826,1.1007957559681696
75,"{'text', 'CNN'}",{'CNN'},{'text'},0.12048192771084337,0.17241379310344826,0.6504702194357366
51,"{'Web Mining', 'CNN'}",{'CNN'},{'Web Mining'},0.12048192771084337,0.17241379310344826,1.1007957559681696
36,"{'Disaster Related Information Classification', 'CNN'}",{'CNN'},{'Disaster Related Information Classification'},0.12048192771084337,0.17241379310344826,0.9540229885057471
59,"{'cross-entrophy', 'CNN'}",set(),"{'cross-entrophy', 'CNN'}",0.1686746987951807,0.1686746987951807,1.0
291,"{'Not Discussed', 'Twitter', 'CNN'}",set(),"{'Not Discussed', 'Twitter', 'CNN'}",0.1686746987951807,0.1686746987951807,1.0
107,"{'supervised', 'Disaster Related Information Classification'}",set(),"{'supervised', 'Disaster Related Information Classification'}",0.1686746987951807,0.1686746987951807,1.0
389,"{'cross-entrophy', 'supervised', 'CNN'}",set(),"{'cross-entrophy', 'supervised', 'CNN'}",0.1686746987951807,0.1686746987951807,1.0
164,"{'multimodal', 'Twitter'}",set(),"{'multimodal', 'Twitter'}",0.1686746987951807,0.1686746987951807,1.0
673,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",0.1686746987951807,0.1686746987951807,1.0
522,"{'Not Discussed', 'Twitter', 'text'}",set(),"{'Not Discussed', 'Twitter', 'text'}",0.1686746987951807,0.1686746987951807,1.0
113,"{'Disaster Related Information Filtering', 'Twitter'}",set(),"{'Disaster Related Information Filtering', 'Twitter'}",0.1686746987951807,0.1686746987951807,1.0
135,"{'Not Discussed', 'accuracy'}",{'Not Discussed'},{'accuracy'},0.12048192771084337,0.16666666666666666,1.064102564102564
934,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'supervised'},"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",0.1566265060240964,0.16666666666666666,0.9880952380952381
217,"{'supervised', '-', 'CNN'}",{'supervised'},"{'-', 'CNN'}",0.1566265060240964,0.16666666666666666,1.064102564102564
595,"{'multimodal', 'supervised', 'Twitter'}",{'supervised'},"{'multimodal', 'Twitter'}",0.1566265060240964,0.16666666666666666,0.9880952380952381
502,"{'Not Discussed', 'Remote_sensing', 'image'}",{'Not Discussed'},"{'Remote_sensing', 'image'}",0.12048192771084337,0.16666666666666666,1.064102564102564
231,"{'Not Discussed', 'supervised', '-'}",{'supervised'},"{'Not Discussed', '-'}",0.1566265060240964,0.16666666666666666,0.9222222222222222
123,"{'Not Discussed', 'Remote_sensing'}",{'Not Discussed'},{'Remote_sensing'},0.12048192771084337,0.16666666666666666,1.064102564102564
184,"{'accuracy', 'supervised'}",{'supervised'},{'accuracy'},0.1566265060240964,0.16666666666666666,1.064102564102564
132,"{'Not Discussed', 'Web database'}",{'Not Discussed'},{'Web database'},0.12048192771084337,0.16666666666666666,1.2575757575757573
752,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}",{'supervised'},"{'Not Discussed', 'Twitter', 'CNN'}",0.1566265060240964,0.16666666666666666,0.9880952380952381
660,"{'Not Discussed', 'supervised', '-', 'image'}",{'Not Discussed'},"{'-', 'supervised', 'image'}",0.12048192771084337,0.16666666666666666,1.1527777777777777
223,"{'Not Discussed', '-', 'image'}",{'Not Discussed'},"{'-', 'image'}",0.12048192771084337,0.16666666666666666,1.1527777777777777
588,"{'cross-entrophy', 'supervised', 'Twitter'}",{'supervised'},"{'cross-entrophy', 'Twitter'}",0.1566265060240964,0.16666666666666666,1.064102564102564
178,"{'Web Mining', 'supervised'}",{'supervised'},{'Web Mining'},0.1566265060240964,0.16666666666666666,1.064102564102564
482,"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}",{'Not Discussed'},"{'Disaster Related Information Filtering', 'Twitter'}",0.12048192771084337,0.16666666666666666,0.9880952380952381
468,"{'Not Discussed', 'supervised', 'Disaster Related Information Classification'}",{'Not Discussed'},"{'supervised', 'Disaster Related Information Classification'}",0.12048192771084337,0.16666666666666666,0.9880952380952381
842,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",{'supervised'},"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",0.1566265060240964,0.16666666666666666,0.9222222222222222
497,"{'supervised', 'Disaster Related Information Filtering', 'Twitter'}",{'supervised'},"{'Disaster Related Information Filtering', 'Twitter'}",0.1566265060240964,0.16666666666666666,0.9880952380952381
509,"{'Not Discussed', 'multimodal', 'Twitter'}",{'Not Discussed'},"{'multimodal', 'Twitter'}",0.12048192771084337,0.16666666666666666,0.9880952380952381
544,"{'Not Discussed', 'supervised', 'accuracy'}",{'Not Discussed'},"{'accuracy', 'supervised'}",0.12048192771084337,0.16666666666666666,1.064102564102564
534,"{'Not Discussed', 'Web Mining', 'supervised'}","{'Not Discussed', 'supervised'}",{'Web Mining'},0.10843373493975904,0.16363636363636364,1.0447552447552446
875,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}","{'Not Discussed', 'supervised'}","{'multimodal', 'Twitter'}",0.10843373493975904,0.16363636363636364,0.9701298701298702
541,"{'Not Discussed', 'supervised', 'Web database'}","{'Not Discussed', 'supervised'}",{'Web database'},0.10843373493975904,0.16363636363636364,1.2347107438016527
912,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'supervised'}","{'-', 'image', 'CNN'}",0.10843373493975904,0.16363636363636364,1.3581818181818182
862,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}","{'Not Discussed', 'supervised'}","{'Disaster Related Information Filtering', 'Twitter'}",0.10843373493975904,0.16363636363636364,0.9701298701298702
772,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}","{'Not Discussed', 'supervised'}","{'Web database', 'CNN'}",0.10843373493975904,0.16363636363636364,1.509090909090909
338,"{'Remote_sensing', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'Remote_sensing'},0.10843373493975904,0.16071428571428573,1.0260989010989012
421,"{'supervised', 'text', 'CNN'}","{'supervised', 'CNN'}",{'text'},0.10843373493975904,0.16071428571428573,0.6063311688311688
910,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', '-', 'image'}",0.10843373493975904,0.16071428571428573,1.3339285714285716
770,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', 'Web database'}",0.10843373493975904,0.16071428571428573,1.3339285714285716
380,"{'Web database', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'Web database'},0.10843373493975904,0.16071428571428573,1.2126623376623376
830,"{'multimodal', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'CNN'}","{'multimodal', 'Twitter'}",0.10843373493975904,0.16071428571428573,0.9528061224489798
815,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'CNN'}","{'cross-entrophy', 'Twitter'}",0.10843373493975904,0.16071428571428573,1.0260989010989012
725,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}","{'supervised', 'CNN'}","{'Disaster Related Information Classification', 'Twitter'}",0.10843373493975904,0.16071428571428573,1.111607142857143
800,"{'Remote_sensing', 'supervised', 'image', 'CNN'}","{'supervised', 'CNN'}","{'Remote_sensing', 'image'}",0.10843373493975904,0.16071428571428573,1.0260989010989012
176,"{'Web Mining', 'supervised'}",set(),"{'Web Mining', 'supervised'}",0.1566265060240964,0.1566265060240964,1.0
214,"{'supervised', '-', 'CNN'}",set(),"{'-', 'supervised', 'CNN'}",0.1566265060240964,0.1566265060240964,1.0
8,{'Remote_sensing'},set(),{'Remote_sensing'},0.1566265060240964,0.1566265060240964,1.0
152,"{'Remote_sensing', 'image'}",set(),"{'Remote_sensing', 'image'}",0.1566265060240964,0.1566265060240964,1.0
228,"{'Not Discussed', 'supervised', '-'}",set(),"{'Not Discussed', 'supervised', '-'}",0.1566265060240964,0.1566265060240964,1.0
182,"{'accuracy', 'supervised'}",set(),"{'accuracy', 'supervised'}",0.1566265060240964,0.1566265060240964,1.0
20,"{'-', 'CNN'}",set(),"{'-', 'CNN'}",0.1566265060240964,0.1566265060240964,1.0
161,"{'cross-entrophy', 'Twitter'}",set(),"{'cross-entrophy', 'Twitter'}",0.1566265060240964,0.1566265060240964,1.0
838,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",0.1566265060240964,0.1566265060240964,1.0
110,"{'Not Discussed', 'Disaster Related Information Filtering'}",set(),"{'Not Discussed', 'Disaster Related Information Filtering'}",0.1566265060240964,0.1566265060240964,1.0
585,"{'cross-entrophy', 'supervised', 'Twitter'}",set(),"{'cross-entrophy', 'supervised', 'Twitter'}",0.1566265060240964,0.1566265060240964,1.0
140,"{'Not Discussed', 'multimodal'}",set(),"{'Not Discussed', 'multimodal'}",0.1566265060240964,0.1566265060240964,1.0
143,"{'Not Discussed', 'precision, recall, f1-score'}",set(),"{'Not Discussed', 'precision, recall, f1-score'}",0.1566265060240964,0.1566265060240964,1.0
13,{'accuracy'},set(),{'accuracy'},0.1566265060240964,0.1566265060240964,1.0
494,"{'supervised', 'Disaster Related Information Filtering', 'Twitter'}",set(),"{'supervised', 'Disaster Related Information Filtering', 'Twitter'}",0.1566265060240964,0.1566265060240964,1.0
592,"{'multimodal', 'supervised', 'Twitter'}",set(),"{'multimodal', 'supervised', 'Twitter'}",0.1566265060240964,0.1566265060240964,1.0
929,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",set(),"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",0.1566265060240964,0.1566265060240964,1.0
11,{'Web Mining'},set(),{'Web Mining'},0.1566265060240964,0.1566265060240964,1.0
68,"{'precision, recall, f1-score', 'CNN'}",set(),"{'precision, recall, f1-score', 'CNN'}",0.1566265060240964,0.1566265060240964,1.0
748,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}",set(),"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}",0.1566265060240964,0.1566265060240964,1.0
734,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', 'Remote_sensing', 'image'}",0.10843373493975904,0.15517241379310345,1.2879310344827586
299,"{'Not Discussed', 'Web database', 'CNN'}",{'CNN'},"{'Not Discussed', 'Web database'}",0.10843373493975904,0.15517241379310345,1.2879310344827586
264,"{'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'CNN'},"{'Disaster Related Information Classification', 'Twitter'}",0.10843373493975904,0.15517241379310345,1.0732758620689655
54,"{'Web database', 'CNN'}",{'CNN'},{'Web database'},0.10843373493975904,0.15517241379310345,1.170846394984326
719,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'CNN'},"{'supervised', 'Twitter', 'Disaster Related Information Classification'}",0.10843373493975904,0.15517241379310345,1.170846394984326
376,"{'Web database', 'supervised', 'CNN'}",{'CNN'},"{'Web database', 'supervised'}",0.10843373493975904,0.15517241379310345,1.2879310344827586
285,"{'Not Discussed', 'Remote_sensing', 'CNN'}",{'CNN'},"{'Not Discussed', 'Remote_sensing'}",0.10843373493975904,0.15517241379310345,1.2879310344827586
334,"{'Remote_sensing', 'supervised', 'CNN'}",{'CNN'},"{'Remote_sensing', 'supervised'}",0.10843373493975904,0.15517241379310345,1.170846394984326
764,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}",{'CNN'},"{'Not Discussed', 'supervised', 'Web database'}",0.10843373493975904,0.15517241379310345,1.4310344827586208
615,"{'Not Discussed', '-', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', '-', 'image'}",0.10843373493975904,0.15517241379310345,1.2879310344827586
900,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', 'supervised', '-', 'image'}",0.10843373493975904,0.15517241379310345,1.2879310344827586
794,"{'Remote_sensing', 'supervised', 'image', 'CNN'}",{'CNN'},"{'Remote_sensing', 'supervised', 'image'}",0.10843373493975904,0.15517241379310345,1.170846394984326
313,"{'Not Discussed', 'precision, recall, f1-score', 'CNN'}",{'CNN'},"{'Not Discussed', 'precision, recall, f1-score'}",0.10843373493975904,0.15517241379310345,0.9907161803713528
341,"{'cross-entrophy', 'Twitter', 'CNN'}",{'CNN'},"{'cross-entrophy', 'Twitter'}",0.10843373493975904,0.15517241379310345,0.9907161803713528
348,"{'multimodal', 'Twitter', 'CNN'}",{'CNN'},"{'multimodal', 'Twitter'}",0.10843373493975904,0.15517241379310345,0.9199507389162562
824,"{'multimodal', 'supervised', 'Twitter', 'CNN'}",{'CNN'},"{'multimodal', 'supervised', 'Twitter'}",0.10843373493975904,0.15517241379310345,0.9907161803713528
809,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}",{'CNN'},"{'cross-entrophy', 'supervised', 'Twitter'}",0.10843373493975904,0.15517241379310345,0.9907161803713528
362,"{'Twitter', 'text', 'CNN'}",{'CNN'},"{'Twitter', 'text'}",0.10843373493975904,0.15517241379310345,0.677858439201452
418,"{'supervised', 'text', 'CNN'}",{'CNN'},"{'supervised', 'text'}",0.10843373493975904,0.15517241379310345,0.6439655172413793
238,"{'supervised', '-', 'image'}",{'supervised'},"{'-', 'image'}",0.14457831325301204,0.15384615384615383,1.064102564102564
406,"{'multimodal', 'supervised', 'CNN'}",{'supervised'},"{'multimodal', 'CNN'}",0.14457831325301204,0.15384615384615383,1.064102564102564
413,"{'supervised', 'precision, recall, f1-score', 'CNN'}",{'supervised'},"{'precision, recall, f1-score', 'CNN'}",0.14457831325301204,0.15384615384615383,0.982248520710059
490,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering'}",{'supervised'},"{'Not Discussed', 'Disaster Related Information Filtering'}",0.14457831325301204,0.15384615384615383,0.982248520710059
886,"{'Not Discussed', 'supervised', 'Twitter', 'text'}",{'supervised'},"{'Not Discussed', 'Twitter', 'text'}",0.14457831325301204,0.15384615384615383,0.9120879120879121
560,"{'Not Discussed', 'multimodal', 'supervised'}",{'supervised'},"{'Not Discussed', 'multimodal'}",0.14457831325301204,0.15384615384615383,0.982248520710059
567,"{'Not Discussed', 'supervised', 'precision, recall, f1-score'}",{'supervised'},"{'Not Discussed', 'precision, recall, f1-score'}",0.14457831325301204,0.15384615384615383,0.982248520710059
765,"{'Not Discussed', 'supervised', 'Web database', 'CNN'}",{'Not Discussed'},"{'Web database', 'supervised', 'CNN'}",0.10843373493975904,0.15,1.3833333333333333
869,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}",{'Not Discussed'},"{'multimodal', 'supervised', 'Twitter'}",0.10843373493975904,0.15,0.9576923076923076
129,"{'Not Discussed', 'Web Mining'}",{'Not Discussed'},{'Web Mining'},0.10843373493975904,0.15,0.9576923076923076
314,"{'Not Discussed', 'precision, recall, f1-score', 'CNN'}",{'Not Discussed'},"{'precision, recall, f1-score', 'CNN'}",0.10843373493975904,0.15,0.9576923076923076
616,"{'Not Discussed', '-', 'image', 'CNN'}",{'Not Discussed'},"{'-', 'image', 'CNN'}",0.10843373493975904,0.15,1.2449999999999999
300,"{'Not Discussed', 'Web database', 'CNN'}",{'Not Discussed'},"{'Web database', 'CNN'}",0.10843373493975904,0.15,1.3833333333333333
735,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}",{'Not Discussed'},"{'Remote_sensing', 'image', 'CNN'}",0.10843373493975904,0.15,1.2449999999999999
286,"{'Not Discussed', 'Remote_sensing', 'CNN'}",{'Not Discussed'},"{'Remote_sensing', 'CNN'}",0.10843373493975904,0.15,1.2449999999999999
530,"{'Not Discussed', 'Web Mining', 'supervised'}",{'Not Discussed'},"{'Web Mining', 'supervised'}",0.10843373493975904,0.15,0.9576923076923076
537,"{'Not Discussed', 'supervised', 'Web database'}",{'Not Discussed'},"{'Web database', 'supervised'}",0.10843373493975904,0.15,1.2449999999999999
855,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}",{'Not Discussed'},"{'supervised', 'Disaster Related Information Filtering', 'Twitter'}",0.10843373493975904,0.15,0.9576923076923076
901,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",{'Not Discussed'},"{'-', 'supervised', 'image', 'CNN'}",0.10843373493975904,0.15,1.2449999999999999
77,"{'Twitter', 'CrisisMMD'}",set(),"{'Twitter', 'CrisisMMD'}",0.14457831325301204,0.14457831325301204,1.0
235,"{'supervised', '-', 'image'}",set(),"{'-', 'supervised', 'image'}",0.14457831325301204,0.14457831325301204,1.0
2,{'CrisisMMD'},set(),{'CrisisMMD'},0.14457831325301204,0.14457831325301204,1.0
564,"{'Not Discussed', 'supervised', 'precision, recall, f1-score'}",set(),"{'Not Discussed', 'supervised', 'precision, recall, f1-score'}",0.14457831325301204,0.14457831325301204,1.0
557,"{'Not Discussed', 'multimodal', 'supervised'}",set(),"{'Not Discussed', 'multimodal', 'supervised'}",0.14457831325301204,0.14457831325301204,1.0
65,"{'multimodal', 'CNN'}",set(),"{'multimodal', 'CNN'}",0.14457831325301204,0.14457831325301204,1.0
403,"{'multimodal', 'supervised', 'CNN'}",set(),"{'multimodal', 'supervised', 'CNN'}",0.14457831325301204,0.14457831325301204,1.0
410,"{'supervised', 'precision, recall, f1-score', 'CNN'}",set(),"{'supervised', 'precision, recall, f1-score', 'CNN'}",0.14457831325301204,0.14457831325301204,1.0
104,"{'Disaster Related Information Classification', 'Twitter'}",set(),"{'Disaster Related Information Classification', 'Twitter'}",0.14457831325301204,0.14457831325301204,1.0
883,"{'Not Discussed', 'supervised', 'Twitter', 'text'}",set(),"{'Not Discussed', 'supervised', 'Twitter', 'text'}",0.14457831325301204,0.14457831325301204,1.0
487,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering'}",set(),"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering'}",0.14457831325301204,0.14457831325301204,1.0
26,"{'-', 'image'}",set(),"{'-', 'image'}",0.14457831325301204,0.14457831325301204,1.0
85,"{'supervised', 'CrisisMMD'}",{'supervised'},{'CrisisMMD'},0.13253012048192772,0.14102564102564102,0.9754273504273505
434,"{'supervised', 'Twitter', 'CrisisMMD'}",{'supervised'},"{'Twitter', 'CrisisMMD'}",0.13253012048192772,0.14102564102564102,0.9754273504273505
632,"{'Not Discussed', 'supervised', '-', 'CNN'}",{'supervised'},"{'Not Discussed', '-', 'CNN'}",0.13253012048192772,0.14102564102564102,1.064102564102564
